country,threshold,driver,year,tc_loss_ha
Romania,30,Permanent agriculture,2017,174.0
Romania,30,Permanent agriculture,2018,194.0
Romania,30,Permanent agriculture,2019,106.0
Romania,30,Permanent agriculture,2020,116.0
Romania,30,Permanent agriculture,2021,60.0
Romania,30,Permanent agriculture,2022,75.0
Romania,30,Permanent agriculture,2023,116.0
Romania,30,Permanent agriculture,2024,93.0
Romania,30,Settlements & Infrastructure,2001,42.0
Romania,30,Settlements & Infrastructure,2002,52.0
Romania,30,Settlements & Infrastructure,2003,21.0
Romania,30,Settlements & Infrastructure,2004,80.0
Romania,30,Settlements & Infrastructure,2005,117.0
Romania,30,Settlements & Infrastructure,2006,110.0
Romania,30,Settlements & Infrastructure,2007,125.0
Romania,30,Settlements & Infrastructure,2008,175.0
Romania,30,Settlements & Infrastructure,2009,82.0
Romania,30,Settlements & Infrastructure,2010,69.0
Romania,30,Settlements & Infrastructure,2011,102.0
Romania,30,Settlements & Infrastructure,2012,116.0
Romania,30,Settlements & Infrastructure,2013,39.0
Romania,30,Settlements & Infrastructure,2014,85.0
Romania,30,Settlements & Infrastructure,2015,44.0
Romania,30,Settlements & Infrastructure,2016,83.0
Romania,30,Settlements & Infrastructure,2017,50.0
Romania,30,Settlements & Infrastructure,2018,63.0
Romania,30,Settlements & Infrastructure,2019,40.0
Romania,30,Settlements & Infrastructure,2020,78.0
Romania,30,Settlements & Infrastructure,2021,58.0
Romania,30,Settlements & Infrastructure,2022,94.0
Romania,30,Settlements & Infrastructure,2023,112.0
Romania,30,Settlements & Infrastructure,2024,99.0
Romania,30,Wildfire,2001,17.0
Romania,30,Wildfire,2002,8.0
Romania,30,Wildfire,2003,6.0
Romania,30,Wildfire,2004,59.0
Romania,30,Wildfire,2005,5.0
Romania,30,Wildfire,2006,5.0
Romania,30,Wildfire,2007,84.0
Romania,30,Wildfire,2008,11.0
Romania,30,Wildfire,2009,6.0
Romania,30,Wildfire,2010,9.0
Romania,30,Wildfire,2011,16.0
Romania,30,Wildfire,2012,235.0
Romania,30,Wildfire,2013,238.0
Romania,30,Wildfire,2014,116.0
Romania,30,Wildfire,2015,4.0
Romania,30,Wildfire,2016,64.0
Romania,30,Wildfire,2017,5.0
Romania,30,Wildfire,2018,6.0
Romania,30,Wildfire,2019,7.0
Romania,30,Wildfire,2020,42.0
Romania,30,Wildfire,2021,13.0
Romania,30,Wildfire,2022,79.0
Romania,30,Wildfire,2023,240.0
Romania,30,Wildfire,2024,13.0
Russia,30,Hard commodities,2001,8679.0
Russia,30,Hard commodities,2002,9125.0
Russia,30,Hard commodities,2003,7571.0
Russia,30,Hard commodities,2004,16579.0
Russia,30,Hard commodities,2005,18058.0
Russia,30,Hard commodities,2006,23319.0
Russia,30,Hard commodities,2007,30347.0
Russia,30,Hard commodities,2008,32380.0
Russia,30,Hard commodities,2009,31123.0
Russia,30,Hard commodities,2010,35254.0
Russia,30,Hard commodities,2011,29860.0
Russia,30,Hard commodities,2012,42732.0
Russia,30,Hard commodities,2013,22425.0
Russia,30,Hard commodities,2014,35143.0
Russia,30,Hard commodities,2015,32614.0
Russia,30,Hard commodities,2016,54055.0
Russia,30,Hard commodities,2017,56218.0
Russia,30,Hard commodities,2018,48521.0
Russia,30,Hard commodities,2019,43267.0
Russia,30,Hard commodities,2020,46684.0
Russia,30,Hard commodities,2021,43635.0
Russia,30,Hard commodities,2022,47268.0
Russia,30,Hard commodities,2023,51995.0
Russia,30,Hard commodities,2024,42078.0
Russia,30,Logging,2001,493213.0
Russia,30,Logging,2002,534123.0
Russia,30,Logging,2003,436479.0
Russia,30,Logging,2004,738276.0
Russia,30,Logging,2005,711883.0
Russia,30,Logging,2006,676236.0
Russia,30,Logging,2007,780051.0
Russia,30,Logging,2008,744952.0
Russia,30,Logging,2009,783301.0
Russia,30,Logging,2010,835053.0
Russia,30,Logging,2011,773255.0
Russia,30,Logging,2012,945780.0
Russia,30,Logging,2013,739354.0
Russia,30,Logging,2014,773744.0
Russia,30,Logging,2015,761441.0
Russia,30,Logging,2016,1002604.0
Russia,30,Logging,2017,1119262.0
Russia,30,Logging,2018,1106441.0
Russia,30,Logging,2019,1002451.0
Russia,30,Logging,2020,1009268.0
Russia,30,Logging,2021,1027565.0
Russia,30,Logging,2022,1025688.0
Russia,30,Logging,2023,897071.0
Russia,30,Logging,2024,881561.0
Russia,30,Other natural disturbances,2001,17353.0
Russia,30,Other natural disturbances,2002,12679.0
Russia,30,Other natural disturbances,2003,7669.0
Russia,30,Other natural disturbances,2004,24901.0
Russia,30,Other natural disturbances,2005,16725.0
Russia,30,Other natural disturbances,2006,20685.0
Russia,30,Other natural disturbances,2007,17297.0
Russia,30,Other natural disturbances,2008,18333.0
Russia,30,Other natural disturbances,2009,23533.0
Russia,30,Other natural disturbances,2010,24620.0
Russia,30,Other natural disturbances,2011,26519.0
Russia,30,Other natural disturbances,2012,46873.0
Russia,30,Other natural disturbances,2013,35961.0
Russia,30,Other natural disturbances,2014,31802.0
Russia,30,Other natural disturbances,2015,29028.0
Russia,30,Other natural disturbances,2016,108379.0
Russia,30,Other natural disturbances,2017,545047.0
Russia,30,Other natural disturbances,2018,694789.0
Russia,30,Other natural disturbances,2019,45659.0
Russia,30,Other natural disturbances,2020,106698.0
Russia,30,Other natural disturbances,2021,29801.0
Russia,30,Other natural disturbances,2022,31043.0
Russia,30,Other natural disturbances,2023,35052.0
Russia,30,Other natural disturbances,2024,46454.0
Russia,30,Permanent agriculture,2001,5618.0
Russia,30,Permanent agriculture,2002,3465.0
Russia,30,Permanent agriculture,2003,1244.0
Russia,30,Permanent agriculture,2004,2924.0
Russia,30,Permanent agriculture,2005,1867.0
Russia,30,Permanent agriculture,2006,1972.0
Russia,30,Permanent agriculture,2007,2046.0
Russia,30,Permanent agriculture,2008,1725.0
Russia,30,Permanent agriculture,2009,2437.0
Russia,30,Permanent agriculture,2010,3096.0
Russia,30,Permanent agriculture,2011,2994.0
Russia,30,Permanent agriculture,2012,3088.0
Russia,30,Permanent agriculture,2013,703.0
Russia,30,Permanent agriculture,2014,912.0
Russia,30,Permanent agriculture,2015,852.0
Russia,30,Permanent agriculture,2016,2562.0
Russia,30,Permanent agriculture,2017,2862.0
Russia,30,Permanent agriculture,2018,1816.0
Russia,30,Permanent agriculture,2019,1199.0
Russia,30,Permanent agriculture,2020,1342.0
Russia,30,Permanent agriculture,2021,1100.0
Russia,30,Permanent agriculture,2022,1277.0
Russia,30,Permanent agriculture,2023,1785.0
Russia,30,Permanent agriculture,2024,2050.0
Russia,30,Settlements & Infrastructure,2001,2884.0
Russia,30,Settlements & Infrastructure,2002,2923.0
Russia,30,Settlements & Infrastructure,2003,1989.0
Russia,30,Settlements & Infrastructure,2004,3682.0
Russia,30,Settlements & Infrastructure,2005,4002.0
Russia,30,Settlements & Infrastructure,2006,4437.0
Russia,30,Settlements & Infrastructure,2007,5817.0
Russia,30,Settlements & Infrastructure,2008,5604.0
Russia,30,Settlements & Infrastructure,2009,5191.0
Russia,30,Settlements & Infrastructure,2010,6338.0
Russia,30,Settlements & Infrastructure,2011,6755.0
Russia,30,Settlements & Infrastructure,2012,7187.0
Russia,30,Settlements & Infrastructure,2013,4078.0
Russia,30,Settlements & Infrastructure,2014,5512.0
Russia,30,Settlements & Infrastructure,2015,3872.0
Russia,30,Settlements & Infrastructure,2016,6143.0
Russia,30,Settlements & Infrastructure,2017,4828.0
Russia,30,Settlements & Infrastructure,2018,3436.0
Russia,30,Settlements & Infrastructure,2019,3470.0
Russia,30,Settlements & Infrastructure,2020,3521.0
Russia,30,Settlements & Infrastructure,2021,3577.0
Russia,30,Settlements & Infrastructure,2022,3803.0
Russia,30,Settlements & Infrastructure,2023,3830.0
Russia,30,Settlements & Infrastructure,2024,4217.0
Russia,30,Shifting cultivation,2001,7.0
Russia,30,Shifting cultivation,2002,4.0
Russia,30,Shifting cultivation,2003,0.0
Russia,30,Shifting cultivation,2004,2.0
Russia,30,Shifting cultivation,2005,2.0
Russia,30,Shifting cultivation,2006,1.0
Russia,30,Shifting cultivation,2007,1.0
Russia,30,Shifting cultivation,2008,0.0
Russia,30,Shifting cultivation,2009,1.0
Russia,30,Shifting cultivation,2010,3.0
Russia,30,Shifting cultivation,2011,3.0
Russia,30,Shifting cultivation,2012,0.0
Russia,30,Shifting cultivation,2013,0.0
Russia,30,Shifting cultivation,2014,0.0
Russia,30,Shifting cultivation,2015,0.0
Russia,30,Shifting cultivation,2016,6.0
Russia,30,Shifting cultivation,2017,1.0
Russia,30,Shifting cultivation,2019,0.0
Russia,30,Shifting cultivation,2020,2.0
Russia,30,Shifting cultivation,2021,0.0
Russia,30,Shifting cultivation,2022,0.0
Russia,30,Shifting cultivation,2024,0.0
Russia,30,Wildfire,2001,1275005.0
Russia,30,Wildfire,2002,2118938.0
Russia,30,Wildfire,2003,2564308.0
Russia,30,Wildfire,2004,2709701.0
Russia,30,Wildfire,2005,818551.0
Russia,30,Wildfire,2006,1486973.0
Russia,30,Wildfire,2007,1485783.0
Russia,30,Wildfire,2008,2225516.0
Russia,30,Wildfire,2009,1245171.0
Russia,30,Wildfire,2010,931467.0
Russia,30,Wildfire,2011,2160798.0
Russia,30,Wildfire,2012,4308706.0
Russia,30,Wildfire,2013,4137215.0
Russia,30,Wildfire,2014,3627336.0
Russia,30,Wildfire,2015,1495586.0
Russia,30,Wildfire,2016,3870042.0
Russia,30,Wildfire,2017,3553218.0
Russia,30,Wildfire,2018,3700898.0
Russia,30,Wildfire,2019,2586253.0
Russia,30,Wildfire,2020,4267667.0
Russia,30,Wildfire,2021,5408222.0
Russia,30,Wildfire,2022,3174097.0
Russia,30,Wildfire,2023,2363272.0
Russia,30,Wildfire,2024,4201268.0
Rwanda,30,Hard commodities,2001,0.0
Rwanda,30,Hard commodities,2002,0.0
Rwanda,30,Hard commodities,2003,1.0
Rwanda,30,Hard commodities,2004,1.0
Rwanda,30,Hard commodities,2005,0.0
Rwanda,30,Hard commodities,2006,1.0
Rwanda,30,Hard commodities,2007,0.0
Rwanda,30,Hard commodities,2008,0.0
Rwanda,30,Hard commodities,2010,0.0
Rwanda,30,Hard commodities,2011,0.0
Rwanda,30,Hard commodities,2012,0.0
Rwanda,30,Hard commodities,2013,0.0
Rwanda,30,Hard commodities,2014,0.0
Rwanda,30,Hard commodities,2016,1.0
Rwanda,30,Hard commodities,2017,0.0
Rwanda,30,Hard commodities,2018,0.0
Rwanda,30,Hard commodities,2019,0.0
Rwanda,30,Hard commodities,2020,2.0
Rwanda,30,Hard commodities,2021,0.0
Rwanda,30,Hard commodities,2022,0.0
Rwanda,30,Hard commodities,2023,0.0
Rwanda,30,Hard commodities,2024,0.0
Rwanda,30,Logging,2001,458.0
Rwanda,30,Logging,2002,175.0
Rwanda,30,Logging,2003,284.0
Rwanda,30,Logging,2004,373.0
Rwanda,30,Logging,2005,222.0
Rwanda,30,Logging,2006,186.0
Rwanda,30,Logging,2007,278.0
Rwanda,30,Logging,2008,246.0
Rwanda,30,Logging,2009,385.0
Rwanda,30,Logging,2010,379.0
Rwanda,30,Logging,2011,215.0
Rwanda,30,Logging,2012,265.0
Rwanda,30,Logging,2013,761.0
Rwanda,30,Logging,2014,1055.0
Rwanda,30,Logging,2015,1047.0
Rwanda,30,Logging,2016,1364.0
Rwanda,30,Logging,2017,1210.0
Rwanda,30,Logging,2018,1928.0
Rwanda,30,Logging,2019,1386.0
Rwanda,30,Logging,2020,1554.0
Rwanda,30,Logging,2021,1329.0
Rwanda,30,Logging,2022,1173.0
Rwanda,30,Logging,2023,1394.0
Rwanda,30,Logging,2024,1601.0
Rwanda,30,Other natural disturbances,2001,30.0
Rwanda,30,Other natural disturbances,2002,19.0
Rwanda,30,Other natural disturbances,2003,28.0
Rwanda,30,Other natural disturbances,2004,18.0
Rwanda,30,Other natural disturbances,2005,15.0
Rwanda,30,Other natural disturbances,2006,27.0
Rwanda,30,Other natural disturbances,2007,20.0
Rwanda,30,Other natural disturbances,2008,27.0
Rwanda,30,Other natural disturbances,2009,11.0
Rwanda,30,Other natural disturbances,2010,22.0
Rwanda,30,Other natural disturbances,2011,9.0
Rwanda,30,Other natural disturbances,2012,37.0
Rwanda,30,Other natural disturbances,2013,60.0
Rwanda,30,Other natural disturbances,2014,104.0
Rwanda,30,Other natural disturbances,2015,42.0
Rwanda,30,Other natural disturbances,2016,22.0
Rwanda,30,Other natural disturbances,2017,224.0
Rwanda,30,Other natural disturbances,2018,81.0
Rwanda,30,Other natural disturbances,2019,21.0
Rwanda,30,Other natural disturbances,2020,185.0
Rwanda,30,Other natural disturbances,2021,63.0
Rwanda,30,Other natural disturbances,2022,16.0
Rwanda,30,Other natural disturbances,2023,22.0
Rwanda,30,Other natural disturbances,2024,16.0
Rwanda,30,Permanent agriculture,2001,918.0
Rwanda,30,Permanent agriculture,2002,679.0
Rwanda,30,Permanent agriculture,2003,673.0
Rwanda,30,Permanent agriculture,2004,673.0
Rwanda,30,Permanent agriculture,2005,536.0
Rwanda,30,Permanent agriculture,2006,470.0
Rwanda,30,Permanent agriculture,2007,1000.0
Rwanda,30,Permanent agriculture,2008,730.0
Rwanda,30,Permanent agriculture,2009,842.0
Rwanda,30,Permanent agriculture,2010,1893.0
Rwanda,30,Permanent agriculture,2011,628.0
Rwanda,30,Permanent agriculture,2012,722.0
Rwanda,30,Permanent agriculture,2013,1562.0
Rwanda,30,Permanent agriculture,2014,1629.0
Rwanda,30,Permanent agriculture,2015,1039.0
Rwanda,30,Permanent agriculture,2016,1203.0
Rwanda,30,Permanent agriculture,2017,1214.0
Rwanda,30,Permanent agriculture,2018,2082.0
Rwanda,30,Permanent agriculture,2019,1034.0
Rwanda,30,Permanent agriculture,2020,1209.0
Rwanda,30,Permanent agriculture,2021,1455.0
Rwanda,30,Permanent agriculture,2022,1297.0
Rwanda,30,Permanent agriculture,2023,1542.0
Rwanda,30,Permanent agriculture,2024,1862.0
Rwanda,30,Settlements & Infrastructure,2001,42.0
Rwanda,30,Settlements & Infrastructure,2002,21.0
Rwanda,30,Settlements & Infrastructure,2003,23.0
Rwanda,30,Settlements & Infrastructure,2004,16.0
Rwanda,30,Settlements & Infrastructure,2005,17.0
Rwanda,30,Settlements & Infrastructure,2006,19.0
Rwanda,30,Settlements & Infrastructure,2007,63.0
Rwanda,30,Settlements & Infrastructure,2008,42.0
Rwanda,30,Settlements & Infrastructure,2009,104.0
Rwanda,30,Settlements & Infrastructure,2010,88.0
Rwanda,30,Settlements & Infrastructure,2011,36.0
Rwanda,30,Settlements & Infrastructure,2012,24.0
Rwanda,30,Settlements & Infrastructure,2013,34.0
Rwanda,30,Settlements & Infrastructure,2014,46.0
Rwanda,30,Settlements & Infrastructure,2015,37.0
Rwanda,30,Settlements & Infrastructure,2016,47.0
Rwanda,30,Settlements & Infrastructure,2017,52.0
Rwanda,30,Settlements & Infrastructure,2018,59.0
Rwanda,30,Settlements & Infrastructure,2019,32.0
Rwanda,30,Settlements & Infrastructure,2020,39.0
Rwanda,30,Settlements & Infrastructure,2021,37.0
Rwanda,30,Settlements & Infrastructure,2022,19.0
Rwanda,30,Settlements & Infrastructure,2023,40.0
Rwanda,30,Settlements & Infrastructure,2024,42.0
Rwanda,30,Shifting cultivation,2001,11.0
Rwanda,30,Shifting cultivation,2002,8.0
Rwanda,30,Shifting cultivation,2003,7.0
Rwanda,30,Shifting cultivation,2004,4.0
Rwanda,30,Shifting cultivation,2005,1.0
Rwanda,30,Shifting cultivation,2006,11.0
Rwanda,30,Shifting cultivation,2007,8.0
Rwanda,30,Shifting cultivation,2008,10.0
Rwanda,30,Shifting cultivation,2009,4.0
Rwanda,30,Shifting cultivation,2010,11.0
Rwanda,30,Shifting cultivation,2011,9.0
Rwanda,30,Shifting cultivation,2012,3.0
Rwanda,30,Shifting cultivation,2013,13.0
Rwanda,30,Shifting cultivation,2014,13.0
Rwanda,30,Shifting cultivation,2015,12.0
Rwanda,30,Shifting cultivation,2016,122.0
Rwanda,30,Shifting cultivation,2017,19.0
Rwanda,30,Shifting cultivation,2018,124.0
Rwanda,30,Shifting cultivation,2019,34.0
Rwanda,30,Shifting cultivation,2020,173.0
Rwanda,30,Shifting cultivation,2021,26.0
Rwanda,30,Shifting cultivation,2022,25.0
Rwanda,30,Shifting cultivation,2023,30.0
Rwanda,30,Shifting cultivation,2024,72.0
Rwanda,30,Wildfire,2001,0.0
Rwanda,30,Wildfire,2002,0.0
Rwanda,30,Wildfire,2003,1.0
Rwanda,30,Wildfire,2004,0.0
Rwanda,30,Wildfire,2005,0.0
Rwanda,30,Wildfire,2006,0.0
Rwanda,30,Wildfire,2007,1.0
Rwanda,30,Wildfire,2008,1.0
Rwanda,30,Wildfire,2009,1.0
Rwanda,30,Wildfire,2010,1.0
Rwanda,30,Wildfire,2011,0.0
Rwanda,30,Wildfire,2012,0.0
Rwanda,30,Wildfire,2013,7.0
Rwanda,30,Wildfire,2014,7.0
Rwanda,30,Wildfire,2015,19.0
Rwanda,30,Wildfire,2016,0.0
Rwanda,30,Wildfire,2017,0.0
Rwanda,30,Wildfire,2018,0.0
Rwanda,30,Wildfire,2020,3.0
Rwanda,30,Wildfire,2021,1.0
Rwanda,30,Wildfire,2022,0.0
Rwanda,30,Wildfire,2023,3.0
Rwanda,30,Wildfire,2024,0.0
Sudan,30,Other natural disturbances,2004,0.0
Sudan,30,Other natural disturbances,2005,0.0
Sudan,30,Other natural disturbances,2007,0.0
Sudan,30,Other natural disturbances,2016,0.0
Sudan,30,Other natural disturbances,2023,0.0
Sudan,30,Permanent agriculture,2001,20.0
Sudan,30,Permanent agriculture,2002,55.0
Sudan,30,Permanent agriculture,2003,16.0
Sudan,30,Permanent agriculture,2004,8.0
Sudan,30,Permanent agriculture,2005,90.0
Sudan,30,Permanent agriculture,2006,3.0
Sudan,30,Permanent agriculture,2007,160.0
Sudan,30,Permanent agriculture,2008,45.0
Sudan,30,Permanent agriculture,2009,70.0
Sudan,30,Permanent agriculture,2010,36.0
Sudan,30,Permanent agriculture,2011,185.0
Sudan,30,Permanent agriculture,2012,7.0
Sudan,30,Permanent agriculture,2013,4.0
Sudan,30,Permanent agriculture,2014,3.0
Sudan,30,Permanent agriculture,2015,7.0
Sudan,30,Permanent agriculture,2016,26.0
Sudan,30,Permanent agriculture,2017,73.0
Sudan,30,Permanent agriculture,2018,16.0
Sudan,30,Permanent agriculture,2019,53.0
Sudan,30,Permanent agriculture,2020,64.0
Sudan,30,Permanent agriculture,2021,47.0
Sudan,30,Permanent agriculture,2022,41.0
Sudan,30,Permanent agriculture,2023,22.0
Sudan,30,Permanent agriculture,2024,27.0
Sudan,30,Settlements & Infrastructure,2002,0.0
Sudan,30,Shifting cultivation,2002,1.0
Sudan,30,Shifting cultivation,2004,0.0
Sudan,30,Shifting cultivation,2005,0.0
Sudan,30,Shifting cultivation,2007,16.0
Sudan,30,Shifting cultivation,2008,3.0
Sudan,30,Shifting cultivation,2009,5.0
Sudan,30,Shifting cultivation,2010,1.0
Sudan,30,Shifting cultivation,2011,2.0
Sudan,30,Shifting cultivation,2012,0.0
Sudan,30,Shifting cultivation,2022,0.0
Sudan,30,Shifting cultivation,2023,0.0
Sudan,30,Shifting cultivation,2024,0.0
Sudan,30,Wildfire,2001,0.0
Sudan,30,Wildfire,2007,0.0
Sudan,30,Wildfire,2009,0.0
Senegal,30,Hard commodities,2001,0.0
Senegal,30,Hard commodities,2002,4.0
Senegal,30,Hard commodities,2003,0.0
Senegal,30,Hard commodities,2004,1.0
Senegal,30,Hard commodities,2005,2.0
Senegal,30,Hard commodities,2006,0.0
Senegal,30,Hard commodities,2007,0.0
Senegal,30,Hard commodities,2008,1.0
Senegal,30,Hard commodities,2009,1.0
Senegal,30,Hard commodities,2010,7.0
Senegal,30,Hard commodities,2011,1.0
Senegal,30,Hard commodities,2012,5.0
Senegal,30,Hard commodities,2013,11.0
Senegal,30,Hard commodities,2014,7.0
Senegal,30,Hard commodities,2015,5.0
Senegal,30,Hard commodities,2016,9.0
Senegal,30,Hard commodities,2017,8.0
Senegal,30,Hard commodities,2018,6.0
Senegal,30,Hard commodities,2019,6.0
Senegal,30,Hard commodities,2020,47.0
Senegal,30,Hard commodities,2021,4.0
Senegal,30,Hard commodities,2022,15.0
Senegal,30,Hard commodities,2023,5.0
Senegal,30,Hard commodities,2024,13.0
Senegal,30,Logging,2001,0.0
Senegal,30,Logging,2002,0.0
Senegal,30,Logging,2003,0.0
Senegal,30,Logging,2004,1.0
Senegal,30,Logging,2005,1.0
Senegal,30,Logging,2006,1.0
Senegal,30,Logging,2007,3.0
Senegal,30,Logging,2008,15.0
Senegal,30,Logging,2009,4.0
Senegal,30,Logging,2010,6.0
